1269.055196,1799.017822
1279.488691,1801.84668
1289.922185,1804.875366
1300.35568,1807.855103
1310.789175,1813.594849
1321.222669,1816.324585
1331.656164,1818.118896
1342.089659,1820.603638
1352.523154,1823.031738
1362.956648,1825.451782
1373.301509,1826.971191
1383.64637,1829.630737
1393.991232,1833.018921
1404.336093,1837.336914
1414.680954,1842.492065
1425.025815,1848.280518
1435.370676,1854.470703
1445.715537,1860.830688
1456.060398,1866.834229
1466.405259,1873.239014
1476.75012,1879.259888
1487.094982,1884.729858
1497.439843,1889.453491
1507.784704,1892.851074
1518.129565,1896.263062
1528.474426,1899.732544
1538.819287,1903.165649
1549.164148,1906.900024
1559.509009,1910.116821
1569.85387,1913.258667
1580.198732,1916.333862
1590.543593,1919.360718
1600.888454,1922.364014
1611.233315,1925.368774
1621.578176,1928.395508
1631.923037,1931.967407
1642.267898,1935.068481
1652.612759,1938.166748
1662.95762,1941.222168
1673.302482,1944.171631
1683.647343,1946.92981
1693.992204,1949.395264
1704.337065,1951.438232
1714.681926,1954.108887
1725.026787,1955.27002
1735.445698,1956.41748
1745.864608,1957.536621
1756.283519,1958.619141
1766.70243,1959.663574
1777.12134,1960.668091
1787.540251,1962.104126
1797.959161,1963.130005
1808.378072,1964.134277
1818.796983,1965.120605
1829.215893,1966.090088
1839.634804,1967.045166
1850.053714,1969.130859
1860.472625,1970.163208
1870.891536,1971.158081
1881.310446,1972.112549
1891.729357,1973.032715
1902.148267,1973.928955
1912.567178,1976.494019
1922.986089,1977.42981
1933.404999,1978.344238
1943.82391,1979.242188
1954.24282,1980.13269
1964.661731,1981.026245
1975.080642,1981.935913
1985.499552,1984.678345
1995.918463,1985.701172
2006.433624,1986.832886
2016.948786,1988.081299
2027.463948,1991.648315
2037.979109,1993.12915
2048.494271,1994.627563
2059.009432,1996.109131
2069.524594,1997.549438
2080.039756,2002.702026
2090.554917,2004.046631
2101.070079,2005.378296
2111.58524,2006.726807
2122.100402,2010.55957
2132.615564,2012.058105
2143.130725,2013.107666
2153.645887,2014.914063
2164.161049,2016.787842
2174.67621,2021.70752
2185.191372,2023.544312
2195.706533,2025.488525
2206.221695,2027.625977
2216.736857,2033.099365
2227.252018,2035.623047
2237.412553,2038.452271
2247.573088,2041.584839
2257.733622,2044.980103
2267.894157,2048.577881
2278.054692,2052.314209
2288.215226,2056.11499
2298.375761,2059.893555
2308.536296,2063.551025
2318.696831,2067.005371
2328.857365,2070.230225
2339.0179,2073.294922
2349.178435,2076.411621
2359.338969,2079.623779
2369.499504,2083.045166
2379.660039,2086.682617
2389.820574,2090.473877
2399.981108,2094.333496
2410.141643,2098.196777
2420.302178,2102.043457
2430.462712,2105.890137
2440.623247,2109.77124
2450.783782,2113.720703
2460.944316,2117.753174
2471.104851,2121.859375
2481.265386,2126.011475
2491.425921,2130.181396
2501.586455,2134.431396
2511.74699,2139.332031
2522.086137,2144.756104
2532.425285,2150.654541
2542.764432,2156.988037
2553.10358,2163.694824
2563.442727,2170.713867
2573.781875,2186.97998
2584.121022,2194.688477
2594.460169,2202.709717
2604.799317,2211.252441
2615.138464,2220.307373
2625.477612,2229.661865
2635.816759,2238.944092
2646.155907,2247.669434
2656.495054,2255.281006
2666.834201,2261.149414
2677.173349,2265.61084
2687.512496,2269.241455
2697.851644,2272.306152
2708.190791,2275.037842
2718.529939,2277.591309
2728.869086,2280.061035
2739.208233,2282.487061
2749.547381,2284.874023
2759.886528,2287.208008
2770.225676,2289.478271
2780.564823,2291.904297
2790.739925,2294.046143
2800.915027,2296.174805
2811.090129,2298.317627
2821.265231,2300.479736
2831.440333,2302.653564
2841.615435,2305.13916
2851.790537,2307.32373
2861.965639,2309.500977
2872.140741,2311.665039
2882.315844,2313.800781
2892.490946,2315.838135
2902.666048,2318.78833
2912.84115,2321.092773
2923.016252,2323.770264
2933.191354,2326.701416
2943.366456,2329.796631
2953.541558,2332.979248
2963.71666,2338.442139
2973.891762,2341.780029
2984.066864,2345.049316
2994.277327,2348.205078
3004.487791,2351.201172
3014.698254,2354.010254
3024.908717,2356.625244
3035.119181,2362.293945
3045.329644,2364.625
3055.540108,2366.857422
3065.750571,2369.125732
3075.961034,2371.599854
3086.171498,2374.601563
3096.381961,2378.285889
3106.592424,2382.600586
3116.802888,2392.662598
3127.013351,2398.236084
3137.223815,2404.217285
3147.434278,2410.510986
3157.644741,2417.01709
3167.855205,2423.671875
3178.065668,2430.473145
3188.549522,2441.362305
3199.033376,2448.445557
3209.51723,2455.6521
3220.001084,2462.756836
3230.484938,2473.136719
3240.968792,2479.239014
3251.452646,2484.888428
3261.9365,2492.859863
3272.420354,2497.372559
3282.904208,2507.580811
3293.388062,2513.586182
3303.871916,2520.974365
3314.35577,2526.764404
3324.839624,2532.568848
3335.323478,2538.431641
3345.807332,2543.83667
3356.291186,2549.29248
3366.77504,2554.885254
3377.258894,2560.75708
3387.742748,2567.139404
3398.226602,2574.012695
3408.710456,2581.331787
3419.19431,2588.973633
3429.678164,2596.9646
3440.550409,2605.102051
3451.422654,2613.552002
3462.294899,2621.817871
3473.167144,2630.793457
3484.039389,2639.408691
3494.911634,2648.0354
3505.783879,2657.22168
3516.656124,2665.768555
3527.528369,2674.454346
3538.400614,2682.926025
3549.272859,2691.463379
3560.145104,2699.359863
3571.017349,2707.504395
3581.889594,2714.590332
3592.761839,2722.399902
3603.634084,2729.927734
3614.506329,2736.610596
3625.378574,2743.55127
3636.250819,2748.787842
3647.630618,2754.298096
3659.010417,2757.526367
3670.390216,2762.566406
3681.770015,2767.515381
3693.149814,2770.158447
3704.529613,2775.01123
3715.909411,2777.761475
3727.28921,2782.57251
3738.669009,2785.496582
3750.048808,2790.169434
3761.428607,2793.113037
3772.808406,2797.432373
3784.188205,2800.486084
3795.568003,2804.528809
3806.947802,2807.195557
3818.327601,2811.142578
3829.7074,2820.058105
3841.087199,2825.323975
3852.466998,2830.776855
3863.846797,2837.338867
3875.226596,2843.512207
3886.606394,2851.694092
3897.986193,2858.693848
3909.365992,2868.635742
3920.745791,2877.132568
3932.700831,2889.814209
3944.65587,2899.090576
3956.61091,2911.912109
3968.565949,2923.544922
3980.520989,2930.30127
3992.476028,2938.518066
4004.431068,2943.812256
4016.386107,2950.824463
4028.341147,2957.641602
4040.296186,2962.299561
4052.251226,2969.095215
4064.206265,2973.668457
4076.161305,2980.326172
4088.116344,2986.830322
4100.071384,2990.953125
4112.026423,2997.791016
4123.981463,3002.810303
4135.936502,3010.884766
4147.891542,3019.491455
4159.846581,3031.369141
4171.801621,3039.821045
4183.637327,3044.978516
4195.473033,3051.748047
4207.30874,3057.812988
4219.144446,3062.042236
4230.980152,3068.065918
4242.815858,3074.223145
4254.651565,3078.937012
4266.487271,3085.406738
4278.322977,3090.263916
4290.158683,3096.564453
4301.99439,3102.614502
4313.830096,3106.831299
4325.665802,3113.064209
4337.501508,3120.448242
4349.337215,3125.655029
4361.172921,3133.930664
4373.008627,3142.377441
4384.844333,3147.706055
4396.68004,3155.839111
4408.515746,3160.75293
4422.816789,3167.757324
4437.117832,3174.225586
4451.418875,3180.705078
4465.719918,3187.327148
4480.020962,3194.158447
4494.322005,3201.241211
4508.623048,3208.811035
4522.924091,3217.417969
4537.225134,3228.003662
4551.526177,3241.92627
4565.827221,3258.943115
4580.128264,3277.136719
4591.890683,3295.375
4603.653103,3304.084717
4615.415522,3322.033936
4627.177941,3338.272217
4638.940361,3346.050537
4650.70278,3358.459229
4662.4652,3364.157715
4674.227619,3373.328857
4685.990039,3381.782715
4697.752458,3386.181885
4709.514878,3394.772217
4721.277297,3399.479492
4733.039716,3408.67627
4744.802136,3417.469971
4756.564555,3422.565674
4768.029197,3431.287109
4779.493838,3437.092285
4790.958479,3445.730225
4802.42312,3452.038086
4813.887762,3460.024658
4825.352403,3473.730957
4836.817044,3482.50293
4848.281686,3491.721924
4859.746327,3503.561279
4871.210968,3513.69458
4882.675609,3523.485596
4894.140251,3533.908447
4905.604892,3540.780273
4917.069533,3547.510254
4928.534175,3552.943604
4939.998816,3558.965576
4951.970827,3564.072266
4963.942839,3570.350586
4975.91485,3575.241455
4987.886861,3581.833496
4999.858873,3588.577393
5011.830884,3592.676514
5023.802895,3598.216553
5035.774906,3601.475586
5047.746918,3609.990234
5059.718929,3613.149902
5071.69094,3618.629395
5083.662952,3624.029541
5095.634963,3627.115234
5107.606974,3632.21875
5119.578986,3635.279053
5130.802038,3640.267334
5142.025091,3643.392334
5153.248143,3648.718262
5164.471196,3651.905518
5175.694248,3657.581787
5186.9173,3660.591064
5198.140353,3667.191162
5209.363405,3671.127197
5220.586458,3679.538574
5231.80951,3683.980469
5243.032563,3692.931152
5254.255615,3697.4375
5265.478668,3702.027832
5276.70172,3710.510742
5287.924773,3714.908447
5299.147825,3723.069824
5310.370877,3727.775635
5321.59393,3736.663818
5332.816982,3742.435547
5343.857251,3752.195557
5354.897519,3758.609863
5365.937788,3768.549805
5376.978057,3774.907715
5388.018325,3784.177246
5399.058594,3790.108887
5410.098862,3796.175293
5421.139131,3806.280029
5432.179399,3813.107666
5443.219668,3825.131104
5454.259936,3833.1521
5465.300205,3847.841553
5476.340473,3857.29126
5487.380742,3874.099365
5498.42101,3883.608643
5509.461279,3892.38916
5520.501548,3905.783203
5531.541816,3911.825439
5542.582085,3921.533203
5554.774434,3926.345947
5566.966782,3934.628174
5579.159131,3942.475586
5591.35148,3951.456055
5603.543829,3958.867432
5615.736178,3965.822266
5627.928527,3969.716797
5640.120876,3976.69165
5652.313225,3980.51416
5664.505574,3987.381592
5676.697923,3994.014893
5688.890272,3997.141602
5700.46783,4003.218506
5712.045388,4006.000977
5723.622946,4011.775879
5735.200505,4014.325928
5746.778063,4019.955811
5758.355621,4021.996582
5769.933179,4027.699951
5781.510738,4030.620117
5793.088296,4037.376221
5804.665854,4040.633789
5816.243412,4047.707764
5827.820971,4051.070801
5839.398529,4058.221924
5850.976087,4065.431396
5862.553646,4068.96875
5874.131204,4076.745361
5885.708762,4080.898193
5897.28632,4095.532715
5908.863879,4101.022949
5920.441437,4112.284668
5932.018995,4118.106934
5944.101275,4128.899902
5956.183556,4134.270996
5968.265836,4142.815918
5980.348116,4149.614258
5992.430397,4153.019531
6004.512677,4158.336426
6016.594957,4163.380371
6028.677238,4166.501465
6040.759518,4171.849609
6052.841798,4177.486816
6064.924079,4181.26709
6077.006359,4187.268066
6089.088639,4193.307129
6101.17092,4197.64209
6113.2532,4203.941895
6125.33548,4211.135742
6137.41776,4217.353516
6149.500041,4226.506348
6161.582321,4235.919434
6173.664601,4243.366211
6185.746882,4252.450684
6197.829162,4260.702148
6209.911442,4267.020508
6221.993723,4272.844238
6233.893448,4277.849121
6245.793173,4282.34375
6257.692898,4286.498047
6269.592623,4290.477539
6281.492348,4294.09668
6293.392073,4297.597168
6305.291798,4301.158691
6317.191523,4304.630371
6329.091248,4308.01709
6340.990973,4311.553223
6352.890698,4315.193848
6364.790423,4318.38623
6376.690148,4322.056641
6388.589873,4325.33252
6400.489599,4328.890137
6412.389324,4332.574707
6424.289049,4337.150879
6432.652931,4336.778809
