0.00606	1623.95544
0.00698	1671.59253
0.01300	1724.99011
0.02535	1773.35449
0.04368	1821.71301
0.05014	1876.13330
0.04819	1924.52661
0.07099	1975.45264
0.06310	2025.28149
0.06253	2072.83691
0.05212	2121.10034
0.07154	2177.17188
0.12832	2224.38159
0.14754	2275.95947
0.09953	2324.94043
0.11852	2372.73950
0.14355	2426.09814
0.20736	2476.67554
0.20226	2522.70972
0.18385	2572.86084
0.17226	2624.61768
0.15945	2672.79614
0.20991	2725.57568
0.21279	2777.94165
0.24817	2825.10596
0.28712	2874.24780
0.28896	2924.54297
0.23366	2976.46045
0.18788	3026.41895
0.12187	3076.41235
0.10376	3126.23242
0.09969	3173.11279
0.09022	3224.39185
0.06447	3274.49292
0.05023	3322.25830
0.04043	3372.18262
0.04003	3427.85669
0.03588	3473.58789
0.03948	3525.67505
0.02793	3575.36450
0.03495	3624.06836
0.04070	3671.51758
0.05032	3727.30078
0.06179	3770.96558
0.07034	3828.60889
0.06854	3875.77734
0.07719	3924.74292
0.08185	3975.32739
0.08057	4024.99976
0.08535	4078.46948
0.08060	4124.47949
0.07124	4177.16211
0.08834	4223.93408
0.13360	4276.38965
0.05307	4325.36475
0.01108	4375.38672
